"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"390",2,1,2,3,3,4,3,2,4,2
"391",2,1,3,3,4,3,4,3,3,4
"392",2,1,3,2,4,3,3,2,3,2
"393",2,1,2,3,3,3,2,3,4,2
"394",2,1,2,3,3,4,3,3,4,2
"395",2,1,2,2,3,3,2,2,4,2
"396",1,1,4,2,4,2,4,3,5,1
"397",2,1,2,3,2,4,2,3,4,3
"398",2,1,3,3,2,4,3,4,4,3
"399",2,1,2,3,2,4,2,3,3,4
"400",2,1,2,3,3,4,4,2,2,2
"401",1,1,1,3,2,3,3,3,4,2
"402",1,1,4,3,4,3,4,3,3,3
"403",1,1,3,2,3,4,2,4,3,2
"404",2,1,3,2,4,3,4,3,3,1
"405",1,1,2,2,3,3,2,2,4,2
"406",1,1,3,3,3,4,4,1,4,3
"407",2,1,2,3,2,4,2,4,4,3
"408",2,1,2,3,3,3,3,3,4,2
"409",2,2,2,2,3,3,3,3,4,1
"410",2,1,3,2,3,3,3,4,4,2
"411",2,1,4,2,4,3,4,3,3,4
"412",2,1,2,2,3,4,3,3,4,3
"413",2,1,3,2,3,3,4,4,4,2
"414",1,1,4,2,3,3,4,3,3,2
"415",2,1,4,2,2,2,4,3,3,2
"416",2,1,2,2,3,2,3,4,3,2
"417",2,1,2,1,4,2,3,2,4,1
"418",2,1,2,2,4,3,3,4,2,1
"419",2,1,3,2,4,3,3,3,2,3
"420",2,1,2,3,2,4,3,3,3,3
"421",2,1,1,3,3,3,2,3,3,4
"422",2,1,2,3,3,4,3,4,4,3
"423",2,1,3,2,3,3,3,3,4,2
"424",2,1,2,2,4,3,4,3,4,1
"425",2,1,3,2,3,3,3,3,4,2
"426",2,1,1,3,3,4,2,3,4,3
"427",1,1,3,3,3,4,3,2,3,2
"428",2,1,3,3,2,4,4,3,4,3
"429",2,1,2,3,3,3,4,2,4,2
"430",2,1,2,3,4,3,3,3,4,3
"431",1,1,1,3,3,3,3,2,3,1
"432",2,1,2,2,3,4,3,4,3,1
"433",2,1,3,3,3,4,3,4,4,2
"434",2,1,3,3,4,3,2,2,3,3
"435",2,1,3,3,3,4,3,3,4,2
"436",2,1,3,2,3,3,3,2,2,2
"437",2,1,2,3,4,3,4,2,4,2
"438",2,1,2,3,2,3,3,2,3,2
"439",2,2,3,3,2,3,3,4,4,3
"440",2,1,1,3,2,4,4,2,4,3
"441",2,1,3,3,3,3,3,3,4,1
"442",2,1,2,3,2,4,3,3,3,3
"443",2,1,2,2,3,4,3,3,4,2
"444",2,1,3,2,3,3,3,1,1,2
"445",2,1,2,2,3,2,2,3,4,2
"446",2,2,4,2,3,3,4,4,4,2
"447",2,1,4,3,2,4,2,3,3,3
"448",2,1,2,3,2,3,2,2,4,2
"449",2,1,2,3,4,3,2,2,3,1
"450",2,1,2,2,3,3,2,4,3,2
"451",2,1,3,1,3,3,4,2,3,2
"452",2,1,2,3,2,3,4,3,4,4
"453",2,1,2,3,4,3,3,2,2,2
"454",2,1,2,3,2,4,2,3,3,4
"455",2,1,1,3,2,4,3,1,1,2
"456",2,1,3,3,2,4,2,2,4,4
"457",2,1,2,3,3,4,3,4,4,4
"458",1,1,3,3,2,3,2,2,4,1
"459",2,1,3,3,2,4,3,3,3,4
"460",1,1,3,3,3,4,3,3,3,4
"461",2,1,2,3,3,4,2,2,4,4
"462",2,1,3,3,2,3,3,3,3,1
"463",1,1,2,2,3,3,3,3,2,1
"464",2,1,3,2,3,3,4,1,4,2
"465",2,2,3,2,4,2,4,4,4,3
"466",1,1,2,2,2,2,3,2,5,2
"467",2,1,3,3,2,4,2,2,4,4
"468",2,1,4,2,3,4,3,4,5,3
"469",2,1,4,2,3,3,4,4,4,2
"470",2,1,3,2,4,4,3,3,4,2
"471",2,2,3,2,3,3,3,3,4,2
"472",2,2,1,2,2,4,2,2,4,3
"473",2,1,3,1,3,4,3,2,4,1
"474",2,1,4,2,3,1,4,2,3,2
"475",2,2,2,3,3,3,2,3,4,4
"476",1,1,3,2,4,3,4,3,3,2
"477",2,1,2,3,2,4,3,3,4,3
"478",2,1,3,2,2,3,4,1,4,2
"479",2,2,4,3,2,2,2,3,3,3
"480",2,1,2,2,3,2,3,2,3,2
"481",2,1,3,2,3,2,3,1,4,2
"482",2,1,2,3,3,4,3,3,4,2
"483",2,1,3,2,2,3,3,3,4,1
"484",2,2,3,2,3,4,3,2,4,1
"485",2,1,2,2,3,4,3,2,4,2
"486",1,1,2,2,3,3,3,2,4,2
"487",2,2,2,3,2,2,4,3,3,2
"488",2,2,2,3,3,4,2,3,3,3
"489",2,1,1,3,4,3,3,3,4,1
"490",2,1,1,1,3,4,3,3,4,3
"491",2,1,2,2,2,4,2,3,4,2
"492",2,1,4,3,4,3,4,2,3,1
"493",2,2,2,3,3,3,3,2,3,4
"494",2,1,3,2,4,5,4,3,3,2
"495",1,1,2,2,3,3,3,2,2,3
"496",2,1,3,3,3,3,3,1,3,2
"497",2,1,3,3,3,4,2,2,4,2
"498",1,1,3,2,2,5,2,2,3,5
"499",2,1,1,3,3,3,4,1,1,1
"500",1,1,2,2,3,3,2,1,3,2
"501",2,1,2,2,3,3,4,4,4,4
"502",1,1,3,3,1,2,2,4,4,2
"503",1,1,2,2,4,4,4,4,5,4
"504",1,1,3,1,4,3,3,4,4,3
"505",1,1,2,2,3,4,3,4,4,2
"506",2,1,2,2,3,3,3,2,4,1
"507",2,1,2,2,3,4,3,3,3,5
"508",1,1,2,3,3,4,2,4,4,2
"509",2,1,2,2,3,3,2,3,4,2
"510",2,1,4,3,2,2,3,2,3,1
"511",2,1,3,2,3,2,3,3,4,1
"512",2,1,3,2,3,3,3,2,4,2
"513",2,1,3,2,3,3,2,4,4,2
"514",1,1,2,2,2,3,4,2,3,2
"515",2,2,4,3,3,3,2,1,1,2
"516",2,1,1,3,4,5,4,2,2,1
"517",2,1,2,2,3,2,3,2,4,2
"518",2,2,3,3,2,4,2,4,4,4
"519",2,2,3,2,2,3,2,2,2,1
"520",2,1,2,2,3,3,3,3,5,2
"521",2,1,3,2,3,3,3,1,4,1
"522",2,2,3,2,4,3,3,3,4,1
"523",1,1,3,2,4,3,3,3,2,1
"524",2,1,2,3,4,4,3,4,5,4
"525",2,1,2,3,3,3,2,3,4,2
"526",2,1,4,1,4,3,4,1,3,1
"527",2,1,2,2,3,2,3,1,3,2
"528",2,2,2,2,3,2,3,2,4,2
"529",2,2,4,3,3,3,3,1,3,1
