"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1201",2,1,1,3,3,4,4,3,3,1
"1202",2,1,2,3,4,4,4,3,3,1
"1203",1,1,2,3,4,5,4,1,3,4
"1204",2,1,2,3,3,4,4,3,3,1
"1205",1,1,2,2,3,5,4,2,2,1
"1206",2,1,2,2,4,2,4,2,2,1
"1207",2,1,2,3,2,4,4,2,2,1
"1208",2,2,1,4,1,4,3,3,1,4
"1209",2,1,3,2,2,5,1,3,3,5
"1210",1,1,2,3,4,4,2,1,1,2
"1211",1,1,2,2,3,3,4,3,3,3
"1212",1,1,2,2,2,4,3,1,2,5
"1213",2,1,2,2,1,4,3,2,2,4
"1214",2,1,2,3,3,4,3,1,4,5
"1215",2,1,2,4,3,4,3,3,2,2
"1216",2,2,4,3,4,2,4,2,2,4
"1217",1,2,1,3,3,3,3,2,3,4
"1218",1,1,4,2,2,1,4,1,1,1
"1219",2,1,2,2,2,1,3,3,3,1
"1220",2,1,4,1,2,2,3,1,1,1
"1221",1,1,3,2,2,1,4,2,1,1
"1222",2,1,2,2,2,2,3,3,2,2
"1223",1,1,4,2,2,2,3,1,1,1
"1224",1,1,2,1,2,1,4,1,1,1
"1225",1,1,2,1,2,1,3,1,3,2
"1226",1,1,4,2,2,2,4,2,2,1
"1227",1,1,2,2,4,4,2,1,1,4
"1228",2,2,1,3,3,4,4,1,4,4
"1229",2,1,3,2,2,2,3,3,4,3
"1230",1,1,2,2,3,5,4,2,4,4
"1231",2,1,2,3,2,1,3,4,2,5
"1232",2,1,2,2,2,4,2,3,3,4
"1233",2,1,3,3,3,4,3,2,3,3
"1234",1,1,4,3,3,4,4,3,3,5
"1235",2,1,2,3,2,4,3,1,3,4
"1236",1,1,2,2,4,2,3,4,2,5
"1237",1,2,3,3,3,3,3,2,4,4
"1238",2,1,2,2,4,3,4,2,3,5
"1239",2,1,2,2,4,3,4,3,3,4
"1240",2,1,4,2,3,3,3,3,4,2
"1241",2,1,3,1,3,4,3,3,3,4
"1242",2,1,2,2,3,4,2,3,4,5
"1243",2,2,2,3,3,4,3,2,2,4
"1244",1,1,2,3,4,3,4,1,2,4
"1245",1,1,1,4,4,4,4,4,3,1
"1246",2,1,2,3,1,1,3,2,2,4
"1247",2,1,3,4,3,5,2,3,3,5
"1248",2,2,3,3,2,3,2,2,3,5
"1249",2,1,2,3,3,4,4,1,3,4
"1250",2,1,1,2,3,2,3,1,1,4
"1251",2,1,1,2,2,2,4,2,2,4
"1252",2,2,3,2,3,4,3,2,1,4
"1253",2,1,2,2,4,2,3,1,3,4
"1254",1,1,3,2,2,2,2,2,2,4
"1255",1,1,3,3,3,2,3,1,2,4
"1256",2,1,2,2,3,5,3,1,3,1
"1257",2,1,2,2,3,3,2,2,2,4
"1258",2,1,2,3,3,2,3,2,4,5
"1259",1,2,2,2,4,3,4,2,1,3
"1260",1,1,2,2,2,4,3,3,3,4
"1261",2,2,4,2,2,4,4,2,3,5
"1262",2,1,2,2,3,5,3,2,3,2
"1263",2,1,2,2,2,3,3,3,2,5
"1264",2,1,2,3,3,4,3,2,3,4
"1265",2,1,4,2,3,4,2,3,3,4
"1266",2,1,2,3,3,4,3,2,4,4
"1267",2,1,3,2,4,3,4,3,3,4
"1268",2,1,3,2,3,1,2,3,3,4
"1269",1,1,2,4,3,2,1,3,3,4
"1270",1,1,2,3,4,4,3,2,3,4
"1271",2,1,3,3,3,5,3,3,2,5
"1272",2,1,4,2,3,4,2,4,3,3
"1273",2,1,3,2,4,4,4,2,3,4
"1274",2,2,2,2,4,4,3,3,3,4
"1275",1,1,3,3,4,2,4,3,3,4
"1276",2,1,2,3,4,4,4,3,2,4
"1277",1,1,2,3,4,2,4,2,3,4
"1278",1,1,4,2,4,3,4,2,3,2
"1279",2,1,2,2,3,5,2,3,3,2
"1280",1,1,4,2,2,3,1,4,3,5
"1281",2,1,2,2,2,1,4,1,3,3
"1282",2,2,3,3,3,2,4,2,2,4
"1283",2,1,2,3,3,3,4,3,3,2
"1284",2,1,3,2,3,2,4,3,2,4
"1285",1,1,3,3,1,5,4,3,2,2
"1286",2,1,2,2,3,2,3,3,3,2
"1287",1,2,2,2,3,2,4,3,2,4
"1288",1,1,3,1,4,1,4,1,4,1
"1289",1,1,3,2,2,1,4,2,4,2
"1290",2,2,4,3,3,2,4,3,3,2
"1291",2,1,3,2,3,1,4,3,2,1
"1292",1,1,3,1,4,5,4,3,3,2
"1293",1,1,4,1,4,1,4,1,1,2
"1294",2,1,3,2,1,4,3,2,2,2
"1295",2,1,1,3,4,3,1,2,2,2
"1296",1,1,2,2,2,3,2,1,1,2
"1297",1,1,4,2,4,5,1,2,2,2
"1298",2,1,2,2,2,1,3,3,2,1
"1299",2,2,2,1,3,5,3,1,1,2
"1300",2,1,2,2,3,2,3,3,3,2
"1301",2,1,2,3,3,5,4,3,3,4
"1302",2,1,2,3,2,2,3,3,3,4
"1303",2,1,2,3,3,4,3,3,2,4
"1304",2,1,4,2,1,4,2,3,3,2
"1305",2,1,2,3,3,5,4,2,3,4
"1306",2,1,1,2,3,4,4,3,3,4
"1307",2,2,2,2,3,4,3,4,3,2
"1308",2,1,2,4,3,4,4,1,1,4
"1309",2,1,1,2,4,4,2,2,2,4
"1310",2,1,2,3,3,4,3,3,3,4
"1311",2,1,2,1,3,2,4,1,4,2
"1312",2,1,3,4,2,4,2,4,4,4
"1313",2,1,2,3,3,4,2,3,4,4
"1314",2,1,3,2,3,4,1,2,4,4
"1315",2,1,1,2,2,3,3,2,3,4
"1316",2,1,3,3,2,4,2,2,2,2
"1317",2,1,3,2,3,4,3,3,3,4
"1318",2,1,3,3,3,5,3,3,2,4
"1319",2,1,3,4,4,4,2,3,3,4
"1320",2,1,2,3,3,4,3,1,2,3
"1321",2,2,2,2,3,1,3,1,3,2
"1322",2,1,2,2,3,4,3,2,4,2
"1323",2,1,1,3,3,2,1,2,3,2
"1324",2,1,1,3,2,3,1,1,3,4
"1325",2,1,2,3,3,5,3,1,3,2
"1326",2,1,1,2,3,4,3,3,3,3
"1327",2,1,2,2,2,4,3,4,4,4
"1328",1,1,2,4,4,5,2,2,4,2
"1329",2,1,2,3,3,1,2,3,4,4
"1330",2,2,3,2,4,3,3,2,2,2
"1331",2,1,2,2,4,4,3,3,3,4
"1332",2,1,2,2,1,2,3,1,3,5
"1333",1,1,1,2,2,3,3,3,2,5
"1334",2,1,3,3,3,4,4,1,3,2
"1335",2,1,2,3,3,2,2,3,3,4
"1336",2,1,3,2,2,4,3,3,3,5
"1337",2,1,2,3,1,3,3,2,3,4
"1338",2,1,2,2,3,2,3,3,3,2
"1339",2,1,2,2,3,2,3,1,3,5
"1340",2,1,2,2,4,2,4,1,1,2
"1341",2,1,2,3,3,3,3,2,3,4
"1342",2,1,2,3,3,3,3,3,3,4
"1343",2,1,2,3,3,3,3,2,3,2
"1344",2,1,1,3,4,2,4,3,4,2
"1345",2,1,2,2,3,3,3,3,4,4
"1346",1,1,2,2,4,4,3,3,3,5
"1347",2,1,2,2,4,4,4,1,2,4
"1348",2,1,2,2,3,4,3,2,4,4
"1349",2,1,1,1,1,4,3,2,3,4
"1350",2,1,1,2,3,5,4,3,1,4
"1351",2,1,1,2,3,3,4,2,3,5
"1352",2,2,3,2,4,1,4,1,5,1
"1353",2,1,2,3,3,4,4,3,4,5
"1354",2,1,2,3,2,2,2,2,3,4
"1355",1,1,2,2,4,3,4,3,3,4
"1356",2,2,2,3,1,5,2,3,3,5
"1357",2,2,1,3,3,1,3,2,4,2
"1358",2,2,1,3,3,4,3,1,3,4
"1359",2,2,2,3,3,4,2,3,3,4
"1360",1,1,1,3,3,4,3,3,3,4
"1361",2,2,2,2,3,4,2,3,3,4
"1362",1,1,3,3,3,3,2,3,4,4
"1363",2,2,2,2,3,2,3,3,3,2
"1364",2,1,2,3,2,4,2,3,3,4
"1365",2,1,2,3,2,4,2,2,3,4
"1366",2,1,2,3,3,4,3,2,1,4
"1367",2,1,2,3,2,4,2,2,1,4
"1368",2,1,2,3,2,4,2,1,1,5
"1369",2,1,2,3,2,4,2,3,3,4
"1370",2,1,4,2,4,4,3,3,3,4
"1371",2,1,2,2,2,4,2,3,3,4
"1372",2,1,2,3,2,4,2,3,3,4
"1373",2,1,2,3,1,4,2,2,2,4
"1374",1,1,1,3,3,3,4,2,2,4
"1375",2,1,2,2,3,4,4,3,3,4
"1376",2,1,2,2,4,3,4,3,4,4
"1377",2,1,2,1,3,4,3,3,3,5
"1378",2,1,3,3,4,4,2,2,3,4
"1379",2,1,3,1,4,4,4,1,4,5
"1380",2,1,2,2,3,4,4,2,3,3
"1381",1,1,2,2,3,5,3,3,2,4
"1382",2,1,1,1,4,5,4,4,2,5
"1383",2,2,2,3,2,4,4,2,2,4
"1384",2,1,2,3,3,3,3,3,2,4
"1385",1,1,2,3,3,4,4,3,3,4
"1386",1,1,2,3,3,3,4,1,4,5
"1387",1,1,3,2,3,3,3,3,4,4
"1388",2,1,2,3,1,3,3,2,3,4
"1389",2,1,2,3,1,4,3,3,2,5
"1390",2,1,1,3,2,5,3,2,3,5
"1391",2,1,4,3,1,4,3,3,3,5
"1392",1,1,4,4,1,4,3,1,3,5
"1393",1,1,4,4,1,4,3,3,3,5
"1394",1,1,1,2,1,5,3,3,3,5
"1395",2,2,4,3,1,4,3,2,3,5
"1396",2,1,3,3,2,4,3,1,3,5
"1397",1,1,3,3,1,5,3,2,3,5
"1398",2,1,2,3,1,5,3,1,1,5
"1399",2,1,2,3,2,4,4,1,1,5
"1400",2,1,3,3,1,4,4,2,4,5
"1401",2,1,3,3,2,4,3,2,2,4
"1402",2,1,2,3,2,4,2,3,3,4
"1403",2,1,1,3,2,5,3,3,3,4
"1404",2,2,1,2,2,5,3,3,3,5
"1405",2,1,3,2,3,3,4,3,3,3
"1406",2,1,2,3,3,5,3,1,1,5
"1407",1,1,3,2,2,2,3,1,3,4
"1408",2,1,1,2,2,4,4,3,2,5
"1409",2,2,3,3,3,4,3,2,4,5
"1410",2,2,1,2,3,4,3,1,2,4
"1411",2,2,3,1,4,2,4,2,2,5
"1412",2,1,1,3,4,2,4,3,4,5
"1413",2,1,1,4,2,1,3,3,5,3
"1414",2,1,2,3,3,4,3,2,3,5
"1415",2,1,1,2,2,4,4,2,5,5
"1416",2,2,1,2,4,4,4,2,2,5
"1417",2,1,4,3,3,4,4,3,3,4
"1418",1,1,2,2,4,4,4,3,3,4
