,country,q127,q098,q130,q106,q131,q005,q006,q111,name
1071,4.0,1.0,3.0,,4.0,2.0,4.0,,5.0,Korea
1072,4.0,,3.0,1.0,2.0,2.0,5.0,4.0,5.0,Korea
1073,4.0,2.0,3.0,,,2.0,2.0,4.0,4.0,Korea
1074,4.0,2.0,3.0,,5.0,,4.0,4.0,5.0,Korea
1075,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,Korea
1076,4.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,Korea
1077,4.0,,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1078,4.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,5.0,Korea
1079,4.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,5.0,Korea
1080,4.0,2.0,3.0,2.0,2.0,2.0,1.0,,5.0,Korea
1081,4.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,Korea
1082,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1083,4.0,1.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,Korea
1084,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,4.0,Korea
1085,4.0,3.0,,2.0,4.0,2.0,4.0,2.0,5.0,Korea
1086,4.0,2.0,,2.0,3.0,2.0,2.0,4.0,4.0,Korea
1087,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,Korea
1088,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,Korea
1089,4.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,Korea
1090,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
1091,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,Korea
1092,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1093,4.0,,3.0,,2.0,2.0,4.0,3.0,2.0,Korea
1094,4.0,2.0,,2.0,,,4.0,,4.0,Korea
1095,4.0,3.0,3.0,1.0,,1.0,4.0,4.0,,Korea
1096,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1097,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,Korea
1098,4.0,,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1099,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,Korea
1100,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1101,4.0,,4.0,,4.0,,4.0,4.0,4.0,Korea
1102,4.0,2.0,3.0,2.0,4.0,2.0,3.0,,5.0,Korea
1103,4.0,2.0,3.0,,,,1.0,5.0,5.0,Korea
1104,4.0,2.0,3.0,2.0,3.0,,4.0,,4.0,Korea
1105,4.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1106,4.0,2.0,4.0,3.0,4.0,2.0,4.0,,4.0,Korea
1107,4.0,2.0,3.0,2.0,,3.0,3.0,4.0,5.0,Korea
1108,4.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,Korea
1109,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1110,4.0,2.0,,2.0,,2.0,4.0,4.0,4.0,Korea
1111,4.0,2.0,,3.0,4.0,3.0,4.0,4.0,5.0,Korea
1112,4.0,2.0,,2.0,,2.0,3.0,2.0,3.0,Korea
1113,4.0,2.0,,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1114,4.0,,2.0,,,2.0,3.0,4.0,3.0,Korea
1115,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1116,4.0,2.0,,,,,5.0,4.0,5.0,Korea
1117,4.0,2.0,,,4.0,2.0,4.0,4.0,5.0,Korea
1118,4.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0,5.0,Korea
1119,4.0,,3.0,,3.0,2.0,3.0,,5.0,Korea
1120,4.0,2.0,3.0,2.0,,2.0,5.0,4.0,4.0,Korea
1121,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1122,4.0,,3.0,,4.0,,4.0,,4.0,Korea
1123,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1124,4.0,,,,,,2.0,,2.0,Korea
1125,4.0,2.0,,2.0,4.0,,3.0,5.0,5.0,Korea
1126,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1127,4.0,,,,3.0,2.0,2.0,,4.0,Korea
1128,4.0,,3.0,2.0,4.0,,5.0,5.0,5.0,Korea
1129,4.0,2.0,3.0,,4.0,2.0,4.0,4.0,4.0,Korea
1130,4.0,,2.0,,,,4.0,4.0,4.0,Korea
1131,4.0,,,,,,4.0,,4.0,Korea
1132,4.0,,3.0,,,,5.0,,4.0,Korea
1133,4.0,,3.0,,3.0,,3.0,,4.0,Korea
1134,4.0,2.0,,,,,4.0,4.0,4.0,Korea
1135,4.0,,3.0,,,,3.0,,4.0,Korea
1136,4.0,,,,,,4.0,4.0,4.0,Korea
1137,4.0,,3.0,,3.0,,4.0,4.0,4.0,Korea
1138,4.0,2.0,3.0,2.0,,3.0,4.0,,4.0,Korea
1139,4.0,,,,,,4.0,,,Korea
1140,4.0,,,,,,4.0,4.0,,Korea
1141,4.0,2.0,2.0,2.0,4.0,2.0,1.0,,4.0,Korea
1142,4.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
1143,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,,Korea
1144,4.0,2.0,3.0,,4.0,2.0,4.0,4.0,5.0,Korea
1145,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,Korea
1146,4.0,2.0,,2.0,,2.0,2.0,,5.0,Korea
1147,4.0,2.0,3.0,2.0,,2.0,2.0,4.0,4.0,Korea
1148,4.0,3.0,2.0,2.0,,,,4.0,5.0,Korea
1149,4.0,2.0,3.0,,2.0,2.0,2.0,2.0,4.0,Korea
1150,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
1151,4.0,,2.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1152,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
1153,4.0,2.0,3.0,,4.0,2.0,3.0,4.0,4.0,Korea
1154,4.0,2.0,3.0,2.0,3.0,2.0,3.0,,5.0,Korea
1155,4.0,2.0,2.0,2.0,,2.0,2.0,,,Korea
1156,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,Korea
1157,4.0,2.0,,2.0,4.0,2.0,4.0,3.0,4.0,Korea
1158,4.0,2.0,2.0,2.0,2.0,,4.0,,5.0,Korea
1159,4.0,2.0,3.0,,,2.0,3.0,3.0,5.0,Korea
1160,4.0,3.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1161,4.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,Korea
1162,4.0,2.0,3.0,2.0,,3.0,3.0,4.0,,Korea
1163,4.0,,,,4.0,,3.0,4.0,4.0,Korea
1164,4.0,,,,,,4.0,4.0,4.0,Korea
1165,4.0,2.0,2.0,2.0,,2.0,5.0,,,Korea
1166,4.0,2.0,3.0,2.0,,2.0,4.0,3.0,,Korea
1167,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1168,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1169,4.0,2.0,,2.0,4.0,,3.0,4.0,5.0,Korea
1170,4.0,2.0,3.0,3.0,,2.0,5.0,5.0,,Korea
1171,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,Korea
1172,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1173,4.0,2.0,3.0,2.0,,2.0,2.0,4.0,,Korea
1174,4.0,3.0,3.0,1.0,4.0,2.0,5.0,5.0,5.0,Korea
1175,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,Korea
1176,4.0,3.0,3.0,2.0,,2.0,4.0,4.0,,Korea
1177,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1178,4.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,Korea
1179,4.0,2.0,3.0,2.0,,2.0,4.0,5.0,,Korea
1180,4.0,,3.0,,4.0,,3.0,3.0,4.0,Korea
1181,4.0,2.0,2.0,2.0,,3.0,2.0,4.0,,Korea
1182,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,4.0,Korea
1183,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,,Korea
1184,4.0,2.0,3.0,2.0,4.0,2.0,2.0,,5.0,Korea
1185,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1186,4.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,Korea
1187,4.0,2.0,2.0,2.0,,2.0,4.0,4.0,,Korea
1188,4.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,Korea
1189,4.0,3.0,3.0,2.0,,2.0,3.0,4.0,,Korea
1190,4.0,3.0,3.0,3.0,,2.0,2.0,3.0,,Korea
1191,4.0,2.0,3.0,2.0,,2.0,5.0,5.0,,Korea
1192,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1193,4.0,2.0,3.0,2.0,5.0,2.0,5.0,5.0,5.0,Korea
1194,4.0,2.0,1.0,3.0,,3.0,4.0,4.0,,Korea
1195,4.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,Korea
1196,4.0,3.0,3.0,2.0,,2.0,2.0,4.0,,Korea
1197,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1198,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
1199,4.0,2.0,3.0,2.0,,2.0,4.0,5.0,,Korea
1200,4.0,3.0,3.0,2.0,,2.0,3.0,,,Korea
1201,4.0,2.0,,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1202,4.0,2.0,2.0,,4.0,2.0,4.0,,4.0,Korea
1203,4.0,2.0,2.0,,4.0,3.0,2.0,,4.0,Korea
1204,4.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1205,4.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,5.0,Korea
1206,4.0,2.0,,2.0,3.0,2.0,3.0,4.0,5.0,Korea
1207,4.0,,,,,,4.0,,2.0,Korea
1208,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1209,4.0,,2.0,,,2.0,,4.0,,Korea
1210,4.0,2.0,2.0,2.0,2.0,,3.0,4.0,5.0,Korea
1211,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1212,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1213,4.0,2.0,2.0,,4.0,2.0,4.0,5.0,5.0,Korea
1214,4.0,,,,,,2.0,,4.0,Korea
1215,4.0,,,,,,4.0,,,Korea
1216,4.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1217,4.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1218,4.0,,,,4.0,2.0,4.0,,5.0,Korea
1219,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1220,4.0,,,,,,5.0,,,Korea
1221,4.0,,3.0,2.0,2.0,,2.0,4.0,5.0,Korea
1222,4.0,,3.0,,,,4.0,,4.0,Korea
1223,4.0,,4.0,,4.0,,5.0,5.0,5.0,Korea
1224,4.0,2.0,3.0,,4.0,,4.0,2.0,5.0,Korea
1225,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,Korea
1226,4.0,,3.0,2.0,4.0,,4.0,,5.0,Korea
1227,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1228,4.0,,3.0,,4.0,2.0,5.0,5.0,5.0,Korea
1229,4.0,,,,,,2.0,,2.0,Korea
1230,4.0,,,,,,4.0,,3.0,Korea
1231,4.0,,3.0,,4.0,,4.0,5.0,5.0,Korea
1232,4.0,,3.0,,,1.0,4.0,,4.0,Korea
1233,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1234,4.0,2.0,,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1235,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1236,4.0,,,,,3.0,4.0,,4.0,Korea
1237,4.0,3.0,,,,,3.0,3.0,5.0,Korea
1238,4.0,2.0,2.0,2.0,,,3.0,5.0,4.0,Korea
1239,4.0,,,2.0,,2.0,4.0,,5.0,Korea
1240,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1241,4.0,,3.0,,4.0,2.0,4.0,4.0,5.0,Korea
1242,4.0,,3.0,2.0,4.0,3.0,3.0,,5.0,Korea
1243,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1244,4.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,Korea
1245,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1246,4.0,,3.0,2.0,,,4.0,,5.0,Korea
1247,4.0,,3.0,2.0,4.0,2.0,2.0,3.0,5.0,Korea
1248,4.0,,3.0,,,2.0,4.0,,5.0,Korea
1249,4.0,2.0,2.0,1.0,4.0,3.0,2.0,5.0,5.0,Korea
1250,4.0,3.0,4.0,2.0,5.0,2.0,1.0,,4.0,Korea
1251,4.0,2.0,3.0,2.0,2.0,3.0,3.0,,4.0,Korea
1252,4.0,2.0,,3.0,4.0,3.0,4.0,4.0,4.0,Korea
1253,4.0,2.0,,,4.0,,2.0,,4.0,Korea
1254,4.0,1.0,,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1255,4.0,2.0,3.0,,4.0,2.0,2.0,2.0,4.0,Korea
1256,4.0,,,,4.0,2.0,4.0,4.0,4.0,Korea
1257,4.0,3.0,,2.0,,2.0,1.0,,4.0,Korea
1258,4.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,Korea
1259,4.0,2.0,,1.0,4.0,1.0,2.0,5.0,4.0,Korea
1260,4.0,1.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1261,4.0,2.0,4.0,,,,3.0,3.0,,Korea
1262,4.0,1.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,Korea
1263,4.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,Korea
1264,4.0,2.0,,,3.0,3.0,1.0,,3.0,Korea
1265,4.0,2.0,3.0,2.0,3.0,2.0,3.0,,3.0,Korea
1266,4.0,3.0,,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1267,4.0,,,,,2.0,3.0,2.0,5.0,Korea
1268,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,Korea
1269,4.0,2.0,,2.0,,2.0,3.0,,4.0,Korea
1270,4.0,2.0,,1.0,,2.0,4.0,5.0,3.0,Korea
1271,4.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1272,4.0,2.0,3.0,,,,2.0,,,Korea
1273,4.0,2.0,3.0,2.0,,3.0,4.0,5.0,,Korea
1274,4.0,2.0,3.0,2.0,3.0,2.0,2.0,,5.0,Korea
1275,4.0,2.0,,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1276,4.0,2.0,,,,,4.0,2.0,4.0,Korea
1277,4.0,2.0,3.0,1.0,4.0,2.0,4.0,,5.0,Korea
1278,4.0,2.0,3.0,2.0,5.0,2.0,5.0,5.0,5.0,Korea
1279,4.0,2.0,3.0,1.0,4.0,2.0,5.0,4.0,5.0,Korea
1280,4.0,,4.0,,3.0,3.0,1.0,,5.0,Korea
1281,4.0,2.0,3.0,,4.0,2.0,4.0,4.0,4.0,Korea
1282,4.0,,4.0,,4.0,,4.0,4.0,4.0,Korea
1283,4.0,2.0,,,2.0,2.0,4.0,4.0,4.0,Korea
1284,4.0,,4.0,2.0,4.0,2.0,5.0,,5.0,Korea
1285,4.0,,3.0,2.0,,1.0,4.0,5.0,5.0,Korea
1286,4.0,,,,,,4.0,4.0,5.0,Korea
1287,4.0,,3.0,,4.0,2.0,5.0,4.0,5.0,Korea
1288,4.0,3.0,,,5.0,2.0,5.0,4.0,5.0,Korea
1289,4.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,Korea
1290,4.0,,3.0,,3.0,,2.0,,4.0,Korea
1291,4.0,,,,,,2.0,,4.0,Korea
1292,4.0,3.0,4.0,2.0,,2.0,5.0,5.0,,Korea
1293,4.0,,4.0,,4.0,,4.0,3.0,4.0,Korea
1294,4.0,,4.0,,,,4.0,4.0,,Korea
1295,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1296,4.0,2.0,3.0,2.0,3.0,1.0,4.0,5.0,4.0,Korea
1297,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
1298,4.0,,,,,,4.0,,2.0,Korea
1299,4.0,,,,3.0,2.0,2.0,,4.0,Korea
1300,4.0,2.0,,2.0,2.0,2.0,4.0,,4.0,Korea
1301,4.0,,,,3.0,2.0,4.0,,4.0,Korea
1302,4.0,2.0,4.0,,,2.0,2.0,,2.0,Korea
1303,4.0,3.0,4.0,2.0,4.0,1.0,5.0,5.0,4.0,Korea
1304,4.0,2.0,4.0,2.0,4.0,2.0,4.0,,4.0,Korea
1305,4.0,3.0,3.0,2.0,,3.0,3.0,4.0,,Korea
1306,4.0,,,,4.0,2.0,4.0,4.0,4.0,Korea
1307,4.0,,4.0,2.0,3.0,,4.0,,5.0,Korea
1308,4.0,,,,,2.0,3.0,,4.0,Korea
1309,4.0,,,,,2.0,4.0,5.0,4.0,Korea
1310,4.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,Korea
1311,4.0,2.0,,,3.0,,3.0,,4.0,Korea
1312,4.0,,3.0,,3.0,2.0,4.0,4.0,4.0,Korea
1313,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,Korea
1314,4.0,2.0,,,,,4.0,4.0,,Korea
1315,4.0,2.0,3.0,,3.0,2.0,3.0,3.0,3.0,Korea
1316,4.0,,,2.0,4.0,,5.0,,4.0,Korea
1317,4.0,4.0,2.0,2.0,,3.0,4.0,5.0,,Korea
1318,4.0,,3.0,,,,2.0,4.0,4.0,Korea
1319,4.0,,,,,,2.0,1.0,,Korea
1320,4.0,2.0,3.0,,2.0,,4.0,5.0,3.0,Korea
1321,4.0,2.0,,,,,5.0,5.0,4.0,Korea
1322,4.0,,,,,2.0,2.0,,4.0,Korea
1323,4.0,,,,3.0,2.0,4.0,,5.0,Korea
1324,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1325,4.0,2.0,3.0,2.0,3.0,3.0,3.0,,,Korea
1326,4.0,,,,4.0,,3.0,,5.0,Korea
1327,4.0,,,,3.0,2.0,4.0,,5.0,Korea
1328,4.0,2.0,,,3.0,,5.0,,,Korea
1329,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,Korea
1330,4.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,Korea
1331,4.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,5.0,Korea
1332,4.0,2.0,,,,,2.0,,5.0,Korea
1333,4.0,,3.0,,,2.0,4.0,4.0,4.0,Korea
1334,4.0,2.0,4.0,,3.0,2.0,2.0,4.0,4.0,Korea
1335,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1336,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1337,4.0,2.0,2.0,,1.0,2.0,1.0,,5.0,Korea
1338,4.0,,,,,2.0,2.0,4.0,4.0,Korea
1339,4.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,Korea
1340,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,Korea
1341,4.0,,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1342,4.0,2.0,3.0,2.0,2.0,2.0,1.0,,5.0,Korea
1343,4.0,2.0,3.0,2.0,,2.0,5.0,5.0,2.0,Korea
1344,4.0,2.0,3.0,2.0,,2.0,2.0,3.0,4.0,Korea
1345,4.0,,3.0,,,2.0,3.0,,2.0,Korea
1346,4.0,2.0,2.0,,3.0,,4.0,4.0,5.0,Korea
1347,4.0,1.0,3.0,2.0,4.0,,3.0,4.0,5.0,Korea
1348,4.0,,3.0,,3.0,2.0,4.0,,5.0,Korea
1349,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,Korea
1350,4.0,,3.0,2.0,,2.0,4.0,2.0,5.0,Korea
1351,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,Korea
1352,4.0,3.0,3.0,2.0,2.0,,4.0,,5.0,Korea
1353,4.0,1.0,3.0,2.0,,2.0,,4.0,5.0,Korea
1354,4.0,3.0,3.0,2.0,,2.0,2.0,,5.0,Korea
1355,4.0,,3.0,,,2.0,4.0,,,Korea
1356,4.0,,3.0,2.0,,2.0,4.0,4.0,5.0,Korea
1357,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,Korea
1358,4.0,,3.0,2.0,,2.0,1.0,,5.0,Korea
1359,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1360,4.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
1361,4.0,,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1362,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,Korea
1363,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1364,4.0,,3.0,,3.0,2.0,4.0,4.0,4.0,Korea
1365,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1366,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,5.0,Korea
1367,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
1368,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1369,4.0,,2.0,,,,1.0,4.0,4.0,Korea
1370,4.0,,,,,,3.0,4.0,4.0,Korea
1371,4.0,2.0,3.0,,,2.0,4.0,4.0,5.0,Korea
1372,4.0,3.0,,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1373,4.0,2.0,3.0,1.0,5.0,2.0,5.0,5.0,5.0,Korea
1374,4.0,3.0,4.0,1.0,4.0,2.0,4.0,5.0,4.0,Korea
1375,4.0,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,Korea
1376,4.0,,3.0,2.0,2.0,,3.0,,4.0,Korea
1377,4.0,2.0,,2.0,,,2.0,,5.0,Korea
1378,4.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,Korea
1379,4.0,2.0,3.0,2.0,3.0,2.0,4.0,,4.0,Korea
1380,4.0,,3.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
1381,4.0,,3.0,,3.0,,2.0,,3.0,Korea
1382,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1383,4.0,2.0,3.0,1.0,4.0,1.0,4.0,5.0,3.0,Korea
1384,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,Korea
1385,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
1386,4.0,3.0,3.0,1.0,3.0,3.0,4.0,,4.0,Korea
1387,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
1388,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,Korea
1389,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,Korea
1390,4.0,,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1391,4.0,2.0,,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1392,4.0,,3.0,2.0,,,4.0,4.0,5.0,Korea
1393,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,Korea
1394,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1395,4.0,3.0,2.0,2.0,4.0,3.0,1.0,,2.0,Korea
1396,4.0,2.0,3.0,,4.0,2.0,2.0,4.0,5.0,Korea
1397,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
1398,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1399,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,Korea
1400,4.0,2.0,3.0,,3.0,2.0,3.0,3.0,5.0,Korea
1401,4.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,Korea
1402,4.0,2.0,3.0,,3.0,2.0,4.0,,5.0,Korea
1403,4.0,,3.0,,3.0,2.0,3.0,,4.0,Korea
1404,4.0,,3.0,,3.0,3.0,4.0,,5.0,Korea
1405,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,Korea
1406,4.0,2.0,,,3.0,,4.0,4.0,5.0,Korea
1407,4.0,,3.0,,,,4.0,3.0,3.0,Korea
1408,4.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,Korea
1409,4.0,2.0,3.0,2.0,,2.0,4.0,5.0,,Korea
1410,4.0,,,,4.0,,5.0,,,Korea
1411,4.0,3.0,3.0,2.0,,2.0,2.0,4.0,5.0,Korea
1412,4.0,,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1413,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1414,4.0,2.0,3.0,1.0,3.0,2.0,5.0,5.0,5.0,Korea
1415,4.0,,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1416,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,Korea
1417,4.0,2.0,3.0,3.0,4.0,,,,4.0,Korea
1418,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,Korea
1419,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,Korea
1420,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1421,4.0,2.0,3.0,2.0,,3.0,4.0,,,Korea
1422,4.0,2.0,2.0,3.0,3.0,2.0,3.0,,4.0,Korea
1423,4.0,2.0,3.0,2.0,2.0,3.0,3.0,,4.0,Korea
1424,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,Korea
1425,4.0,2.0,2.0,3.0,2.0,3.0,2.0,,3.0,Korea
1426,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
1427,4.0,2.0,3.0,2.0,1.0,3.0,3.0,,4.0,Korea
1428,4.0,3.0,3.0,2.0,,2.0,5.0,,4.0,Korea
1429,4.0,2.0,3.0,2.0,4.0,3.0,3.0,,5.0,Korea
1430,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1431,4.0,3.0,3.0,,4.0,2.0,5.0,3.0,5.0,Korea
1432,4.0,,,,,,,,4.0,Korea
1433,4.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,Korea
1434,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,Korea
1435,4.0,3.0,2.0,,,3.0,4.0,,4.0,Korea
1436,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,Korea
1437,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,Korea
1438,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,Korea
1439,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,Korea
