,country,q027,q029,q127,q098,q130,q106,q131,q005,q006,q111,name
7619,5.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,Thailand
7620,5.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,Thailand
7621,5.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,,4.0,Thailand
7622,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,Thailand
7623,5.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,Thailand
7624,5.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,Thailand
7625,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,Thailand
7626,5.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0,5.0,Thailand
7627,5.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,Thailand
7628,5.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,Thailand
7629,5.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,Thailand
7630,5.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,Thailand
7631,5.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,Thailand
7632,5.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,Thailand
7633,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,2.0,Thailand
7634,5.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,Thailand
7635,5.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,Thailand
7636,5.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,Thailand
7637,5.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,Thailand
7638,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,Thailand
7639,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,Thailand
7640,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,Thailand
7641,5.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,Thailand
7642,5.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,5.0,Thailand
7643,5.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,Thailand
7644,5.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,5.0,4.0,Thailand
7645,5.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,Thailand
7646,5.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,Thailand
7647,5.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,Thailand
7648,5.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,Thailand
7649,5.0,,1.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,Thailand
7650,5.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,Thailand
7651,5.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,Thailand
7652,5.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,Thailand
7653,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
7654,5.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,Thailand
7655,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7656,5.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
7657,5.0,,2.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,Thailand
7658,5.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,Thailand
7659,5.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,Thailand
7660,5.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,Thailand
7661,5.0,,,2.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,Thailand
7662,5.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,,Thailand
7663,5.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,Thailand
7664,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,Thailand
7665,5.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,Thailand
7666,5.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,3.0,Thailand
7667,5.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,Thailand
7668,5.0,1.0,,2.0,3.0,3.0,,2.0,3.0,4.0,4.0,Thailand
7669,5.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,Thailand
7670,5.0,1.0,1.0,2.0,2.0,2.0,4.0,,3.0,4.0,4.0,Thailand
7671,5.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,Thailand
7672,5.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Thailand
7673,5.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,Thailand
7674,5.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,Thailand
7675,5.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,,2.0,Thailand
7676,5.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,Thailand
7677,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,Thailand
7678,5.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,Thailand
7679,5.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,Thailand
7680,5.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,Thailand
7681,5.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,,4.0,4.0,Thailand
7682,5.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,Thailand
7683,5.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,Thailand
7684,5.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,5.0,Thailand
7685,5.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,Thailand
7686,5.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,Thailand
7687,5.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,3.0,Thailand
7688,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,5.0,Thailand
7689,5.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,3.0,4.0,5.0,Thailand
7690,5.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,Thailand
7691,5.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,Thailand
7692,5.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,Thailand
7693,5.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,Thailand
7694,5.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,Thailand
7695,5.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,Thailand
7696,5.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,Thailand
7697,5.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,4.0,5.0,5.0,Thailand
7698,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Thailand
7699,5.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,Thailand
7700,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7701,5.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,Thailand
7702,5.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,Thailand
7703,5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,Thailand
7704,5.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,Thailand
7705,5.0,2.0,1.0,,3.0,,4.0,,3.0,3.0,3.0,Thailand
7706,5.0,1.0,1.0,,2.0,,4.0,,4.0,3.0,2.0,Thailand
7707,5.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,Thailand
7708,5.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7709,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7710,5.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,Thailand
7711,5.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,Thailand
7712,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7713,5.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,Thailand
7714,5.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7715,5.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,Thailand
7716,5.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7717,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7718,5.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,Thailand
